Customer_ID;Gender;Birth_Date;Ref_Date;Marital_Status;Children_Num;Occupation_Category;Total_Income;Payroll_Flag;Business_Flag;Saving_Current_Accounts_Flag;Investment_Products_Flag;Insurance_Products_Flag;Business_Loans_Flag;Housing_Loans_Flag;Consumer_Loans_Flag;Credit_Cards_Flag;Saving_Current_Balance;Investment_Products_Balance;Insurance_Balances;Business_Loans_Balance;Housing_Loans_Balance;Consumer_Loans_Balance;Credit_Cards_Balance;Branch_Trans_Num;ATM_Trans_Num;APS_Trans_Num;Phone_Trans_Num;Internet_Trans_Num;Deposit_Trans_Num;Withdrawl_Trans_Num;Payment_Trans_Num;Transfer_Trans_Num;Deposit_Trans_Amount;Withdrawl_Trans_Amount;Payment_Trans_Amount;Transfer_Trans_Amount;Credit_Cards_Installments;Credit_Cards_Payments_Num;Credit_Cards_Purchases_Num;Credit_Cards_Witrhdrawals_Num;Credit_Cards_Payments_Amount;Credit_Cards_Purchases_Amount;Credit_Cards_Witrhdrawals_Amount;Arrears_Months_Max;Time_Deposits_Flag;Age;Age_Group;Income_Group
1519095.0;Male;15.12.1977;31.12.2008;Married;1.0;Employees;16551.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;12.965;0.0;0.0;0.0;0.0;4616.003333;0.01;0.0;0.166667;0.0;0.0;0.0;0.166667;0.0;0.0;0.0;96.666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;F;31;Young;Medium Income
1520534.0;Female;16.07.1958;31.12.2008;Divorced;0.0;Employees;18423.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;202.178333;0.0;1162.236666;0.0;26319.738333;14345.495;10556.26;3.0;0.5;2.0;0.0;0.0;0.666667;0.0;1.166666;0.0;266.666666;0.0;294.166666;0.0;4.5;3.5;0.5;0.0;241.666666;79.488333;0.0;2.0;F;50;Middle-Age;Medium Income
1519374.0;Male;27.02.1945;31.12.2008;Married;0.0;Employees;36511.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2888.91;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;63;Senior;Medium Income
1519811.0;Male;03.04.1972;31.12.2008;Married;0.0;Business-Owners;184635.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;22.585;0.0;0.0;42660.815;0.0;13216.423333;4.67;2.0;0.0;1.5;0.0;0.0;0.5;0.833333;1.666667;0.0;1175.0;3466.666666;706.666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;36;Middle-Age;High Income
1522211.0;Male;15.09.1948;31.12.2008;Married;0.0;Retirees;12698.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4683.703333;0.833333;0.0;0.333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.166667;1.0;0.0;0.0;111.666666;0.0;0.0;1.0;F;60;Senior;Low Income
1519951.0;Male;16.09.1970;31.12.2008;Divorced;3.0;Rentiers;69458.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1617.081666;0.0;0.0;277304.57;157014.671666;0.0;-5.8;1.333333;0.0;0.0;0.0;0.0;1.166667;0.166667;0.0;0.0;4816.666666;1108.333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;F;38;Middle-Age;High Income
1522445.0;Male;01.01.1944;31.12.2008;Married;0.0;Rentiers;241.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;187.986666;0.0;0.0;0.0;30069.561666;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;474.166666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;F;64;Senior;Low Income
1526081.0;Male;16.07.1974;31.12.2008;Single;0.0;Employees;20971.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;502.39;0.0;0.0;0.0;0.0;0.0;0.04;0.166667;2.833333;0.0;0.0;0.0;0.166667;2.833333;0.0;0.0;483.333333;2238.333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;34;Young;Medium Income
1522714.0;Male;20.04.1950;31.12.2008;Married;0.0;Employees;21322.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4466.325;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;844.488333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;58;Senior;Medium Income
1526491.0;Male;07.06.1974;31.12.2008;Married;1.0;Business-Owners;82856.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;212.815;0.0;0.0;0.0;0.0;0.0;0.0;0.333333;0.333333;0.166667;0.0;0.0;0.666667;0.0;0.166667;0.0;197.5;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;34;Young;High Income
1525032.0;Male;22.10.1956;31.12.2008;Divorced;2.0;Employees;37299.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.59;0.0;0.0;0.0;0.0;0.0;97.783333;0.166667;0.0;0.833333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;1.0;1.166667;0.0;106.166666;116.803333;0.0;0.0;F;52;Middle-Age;Medium Income
1526615.0;Female;08.06.1968;31.12.2008;Married;2.0;Employees;22354.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;18.991666;0.0;0.0;156.058333;0.0;2044.996666;0.0;1.833333;0.0;0.166667;0.0;0.0;0.166667;1.0;0.166667;0.666667;453.706666;1216.666666;7.5;34.166666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;F;40;Middle-Age;Medium Income
1521974.0;Female;06.04.1974;31.12.2008;Married;0.0;Self-Employees;83210.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5137.976666;12948.461666;0.0;3.666667;0.0;0.0;0.0;0.0;0.0;1.166667;0.0;0.0;0.0;166.666666;0.0;3.666667;2.5;1.166667;0.0;415.0;46.741666;0.0;1.0;F;34;Young;High Income
1528281.0;Male;04.10.1957;31.12.2008;Single;0.0;Rentiers;7343.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1133.623333;0.0;680.0;0.0;0.0;23614.616666;18666.495;2.0;1.166667;1.166667;0.0;0.0;1.0;1.333333;0.166667;0.0;2295.0;1068.333333;61.666666;0.0;84.0;3.0;7.0;0.0;2348.333333;2169.646666;0.0;0.0;F;51;Middle-Age;Low Income
1528405.0;Male;20.07.1971;31.12.2008;Married;2.0;Business-Owners;214733.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;368.561666;0.0;0.0;25471.906666;0.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;1.5;1.666667;0.0;0.333333;2613.333333;3165.0;0.0;258.333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;37;Middle-Age;High Income
1525714.0;Female;13.05.1976;31.12.2008;Divorced;4.0;Retirees;31017.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;68.406666;0.0;0.0;0.0;0.0;0.0;-0.2;0.0;2.5;0.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;616.666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;32;Young;Medium Income
1525921.0;Male;10.07.1948;31.12.2008;Married;0.0;Retirees;15899.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2563.561666;0.0;0.0;0.0;0.0;0.0;0.0;0.333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;60;Senior;Medium Income
1530194.0;Female;14.12.1948;31.12.2008;Widow;0.0;Retirees;10740.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1709.266666;3490.85;0.833333;0.0;2.5;0.0;0.0;0.0;0.0;0.833334;0.0;0.0;0.0;24.999999;0.0;3.0;1.833333;0.0;0.0;78.333333;0.0;0.0;2.0;F;60;Senior;Low Income
1529145.0;Male;21.02.1978;31.12.2008;Single;0.0;Business-Owners;18329.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;23.903333;0.0;0.0;0.0;0.0;0.0;-91.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;30;Young;Medium Income
1529335.0;Female;20.11.1948;31.12.2008;Married;0.0;Employees;12775.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1972.98;1102.021666;0.0;0.0;0.0;0.0;405.723333;0.666667;0.0;0.0;0.0;0.0;0.0;0.166667;0.0;0.0;0.0;20.271666;0.0;0.0;0.5;0.5;0.0;0.0;324.898333;0.0;0.0;0.0;F;60;Senior;Low Income
1529461.0;Female;01.08.1964;31.12.2008;Divorced;0.0;Rentiers;11000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7646.7475;0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.25;1.25;0.0;0.0;148.75;0.0;0.0;1.0;F;44;Middle-Age;Low Income
1534621.0;Male;08.11.1965;31.12.2008;Married;2.0;Employees;47750.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;688.113333;0.0;0.0;0.0;0.0;1886.82;1887.945;0.333333;9.666667;0.333333;0.0;0.0;0.0;9.0;0.0;0.666667;0.0;2303.333333;0.0;61.666666;2.666667;0.666667;1.333333;0.0;796.011666;88.563333;0.0;1.0;F;43;Middle-Age;High Income
1531171.0;Male;11.01.1951;31.12.2008;Married;0.0;Business-Owners;78798.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;237.296666;3543.971666;0.0;0.0;0.0;0.0;0.0;0.666667;0.0;0.0;0.0;0.0;0.0;0.666667;0.0;0.0;0.0;265.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;57;Senior;High Income
1533145.0;Male;26.01.1956;31.12.2008;Married;2.0;Business-Owners;399604.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;27.17;2508.596666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;52;Middle-Age;High Income
1529813.0;Female;18.03.1960;31.12.2008;Divorced;3.0;Business-Owners;906391.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;25.103333;0.0;0.0;0.0;0.0;20235.8;16997.341666;1.666667;0.0;0.333333;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;265.666666;0.0;3.0;1.5;1.166667;0.0;3662.905;68.445;0.0;1.0;F;48;Middle-Age;High Income
1536145.0;Female;12.05.1971;31.12.2008;Married;1.0;Employees;26949.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.06;0.0;0.0;0.0;0.0;0.0;11.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;37;Middle-Age;Medium Income
1536344.0;Male;01.06.1950;31.12.2008;Married;0.0;Business-Owners;62339.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;9560.99;0.0;-1000.0;-1.27;1.0;0.0;0.0;0.0;0.0;0.0;0.333333;0.0;0.0;0.0;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;58;Senior;High Income
1533732.0;Male;21.05.1975;31.12.2008;Single;0.0;Employees;27441.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;2708.765;1780.22;0.0;0.0;0.0;0.0;59.226666;0.166667;10.5;0.166667;0.0;0.0;0.0;10.5;0.0;0.166667;0.0;1173.333333;0.0;16.666666;0.333333;0.166667;0.166667;0.0;8.333333;45.22;0.0;0.0;F;33;Young;Medium Income
1533771.0;Female;24.07.1958;31.12.2008;Married;0.0;Employees;36153.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3.761666;154.803333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;50;Middle-Age;Medium Income
1536771.0;Female;29.07.1960;31.12.2008;Divorced;1.0;Employees;25929.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;341.611666;0.0;0.0;0.0;0.0;0.0;0.28;0.0;6.166667;0.0;0.0;0.0;0.0;6.166667;0.0;0.0;0.0;1366.666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;48;Middle-Age;Medium Income
1535862.0;Female;15.01.1962;31.12.2008;Married;2.0;Business-Owners;33000.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;153.02;2722.758333;0.0;0.0;0.0;9483.641666;26.585;2.166667;0.0;0.0;0.0;0.0;1.0;0.166667;0.5;0.166667;216.666666;333.333333;216.666666;58.333333;0.333333;0.166667;0.0;0.0;23.031666;0.0;0.0;2.0;F;46;Middle-Age;Medium Income
1538215.0;Male;03.02.1948;31.12.2008;Married;0.0;Business-Owners;43089.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;38.178333;0.0;0.0;0.0;0.0;4755.43;0.0;0.333333;0.0;0.5;0.0;0.0;0.166667;0.166667;0.5;0.0;35.0;41.666666;105.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;F;60;Senior;Medium Income
1536943.0;Male;05.05.1956;31.12.2008;Married;1.0;Employees;35182.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.478333;0.166667;0.0;0.333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;24.166666;0.0;0.0;0.0;F;52;Middle-Age;Medium Income
1536972.0;Male;01.05.1959;31.12.2008;Married;1.0;Employees;21063.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;36.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;680.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;49;Middle-Age;Medium Income
1542581.0;Female;21.06.1976;31.12.2008;Married;0.0;Unemployeed;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2870.513333;332.496666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;87.5;0.0;13.0;F;32;Young;No Income
1542753.0;Male;09.11.1976;31.12.2008;Single;0.0;Business-Owners;9751.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;316.715;0.0;0.0;0.0;0.0;5467.805;9098.083333;2.166667;0.0;1.333333;0.0;0.0;1.833333;0.333333;0.666667;0.0;3469.166666;708.333333;91.666666;0.0;1.166667;1.0;0.0;0.0;250.0;0.0;0.0;1.0;F;32;Young;Low Income
1538704.0;Female;22.11.1945;31.12.2008;Married;0.0;Employees;56051.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;233.446666;0.0;0.0;0.0;0.0;0.0;0.0;0.166667;0.0;0.0;0.0;0.0;0.0;0.166667;0.0;0.0;0.0;66.666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;63;Senior;High Income
1542761.0;Female;03.05.1960;31.12.2008;Widow;0.0;Retirees;11200.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;98.63;0.0;0.0;23447.873333;5902.835;0.166667;1.833333;0.666667;0.0;0.0;0.0;0.0;0.666667;0.0;0.0;0.0;271.666666;0.0;3.0;1.666667;1.166667;0.166667;110.0;27.523333;13.333333;1.0;F;48;Middle-Age;Low Income
1540703.0;Male;01.01.1970;31.12.2008;Married;2.0;Business-Owners;100194.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2421.858333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;38;Middle-Age;High Income
1537302.0;Male;27.07.1959;31.12.2008;Widow;0.0;Rentiers;7200.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;178.305;0.0;0.0;0.0;0.0;0.0;0.0;0.333333;0.0;0.0;0.0;0.0;0.0;0.333333;0.0;0.0;0.0;258.333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;F;49;Middle-Age;Low Income
1540954.0;Female;09.12.1949;31.12.2008;Widow;0.0;Retirees;7650.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;95.123332;0.0;42.28;0.0;0.0;10295.436666;0.2;2.5;0.5;0.166667;0.0;0.0;0.833333;0.5;0.833334;0.0;152.026666;73.333333;100.333332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;F;59;Senior;Low Income
1539294.0;Male;17.12.1956;31.12.2008;Married;2.0;Retirees;27141.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;600.05;0.0;0.0;19450.486666;2708.97;0.333333;2.5;0.333333;0.0;0.0;0.0;0.0;0.333334;0.0;0.0;0.0;94.999999;0.0;1.666667;0.5;0.0;0.5;45.833333;0.0;120.0;3.0;F;52;Middle-Age;Medium Income
1543524.0;Male;28.02.1945;31.12.2008;Married;1.0;Employees;43520.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;22.801666;0.0;0.0;0.0;0.0;0.0;23.093333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;63;Senior;Medium Income
1543695.0;Female;14.12.1978;31.12.2008;Married;0.0;Business-Owners;542913.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;68.186666;0.0;225.44;90202.208333;0.0;20397.79;-3.461666;0.166667;0.0;0.666667;0.0;0.0;0.166667;0.0;0.666667;0.0;66.666666;0.0;266.666666;0.0;0.166667;0.166667;0.0;0.0;5.0;0.0;0.0;1.0;F;30;Young;High Income
1543922.0;Female;26.02.1978;31.12.2008;Single;0.0;Employees;96810.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1052.455;552.31;0.0;0.0;0.0;0.0;-1.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;30;Young;High Income
1541744.0;Male;05.01.1958;31.12.2008;Married;3.0;Employees;50028.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1400.544999;0.0;1570.52;0.0;104897.433333;104.45;20521.47;2.666667;0.833333;0.0;0.0;0.0;0.666667;0.333333;0.0;1.666667;292.5;163.333333;0.0;810.106666;24.333333;4.833333;7.666667;0.166667;3729.635;1477.028333;80.0;1.0;F;50;Middle-Age;High Income
1541763.0;Female;17.12.1966;31.12.2008;Married;2.0;Business-Owners;141950.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;685.501666;0.0;0.0;0.0;0.0;15208.228333;0.17;0.166667;9.0;0.333333;0.0;0.0;1.5;1.333333;2.166666;1.666667;743.333333;563.333333;1783.333332;888.333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;F;42;Middle-Age;High Income
1544914.0;Male;18.03.1963;31.12.2008;Married;2.0;Employees;21253.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;681.605;1071.058333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;45;Middle-Age;Medium Income
1544924.0;Female;26.05.1969;31.12.2008;Married;2.0;Employees;64579.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2090.366666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;39;Middle-Age;High Income
1546402.0;Female;14.12.1974;31.12.2008;Married;3.0;Business-Owners;151915.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1007.001666;0.0;0.0;18028.845;0.0;0.0;0.0;5.333333;0.0;0.0;0.0;0.0;4.166667;1.166667;0.0;0.0;5417.158333;1327.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;F;34;Young;High Income
1542115.0;Female;28.10.1955;31.12.2008;Married;0.0;Retirees;16088.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;439.12;0.0;0.0;0.0;0.0;3359.74;0.0;0.166667;3.166667;0.166667;0.0;0.0;0.166667;3.166667;0.166667;0.0;50.0;618.333333;166.666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;F;53;Middle-Age;Medium Income
1542245.0;Male;03.03.1975;31.12.2008;Single;0.0;Employees;3253.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;4.988333;0.0;0.0;0.0;0.0;5928.013333;5211.525;1.833333;0.0;0.5;0.0;0.0;0.666667;0.0;0.333333;0.0;125.333333;0.0;28.333333;0.0;2.5;1.333333;0.833333;0.0;111.333333;10.245;0.0;4.0;F;33;Young;Low Income
1545205.0;Male;01.08.1940;31.12.2008;Married;0.0;Retirees;26194.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2152.408333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;68;Senior;Medium Income
1548973.0;Male;22.02.1977;31.12.2008;Single;0.0;Employees;8773.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.03;1.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;F;31;Young;Low Income
1551384.0;Male;11.08.1967;31.12.2008;Married;2.0;Business-Owners;382459.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;669.883333;0.0;931.745;50801.875;0.0;0.0;14938.763333;2.0;0.0;1.166667;0.0;0.0;0.166667;1.5;0.166667;0.0;150.0;2283.333333;38.725;0.0;4.333333;1.5;1.5;0.0;570.0;386.281666;0.0;2.0;F;41;Middle-Age;High Income
1547061.0;Male;17.08.1969;31.12.2008;Married;2.0;Employees;24810.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;75.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.333333;0.0;0.0;0.0;0.0;2.333333;0.0;0.0;0.0;1331.666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;39;Middle-Age;Medium Income
1549341.0;Female;18.02.1956;31.12.2008;Married;0.0;Retirees;30123.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1191.848333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;52;Middle-Age;Medium Income
1549371.0;Female;25.06.1965;31.12.2008;Married;1.0;Self-Employees;104659.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;206.653333;0.0;0.0;2314.191666;0.0;1.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;48.333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;F;43;Middle-Age;High Income
1547185.0;Female;17.07.1976;31.12.2008;Married;0.0;Employees;25215.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;111.436666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.833333;0.0;0.0;0.0;0.0;13.833333;0.0;0.0;0.0;2591.666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;32;Young;Medium Income
1545662.0;Female;22.07.1973;31.12.2008;Married;0.0;Employees;9338.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;370.811666;0.0;0.0;0.0;0.0;11107.806666;0.0;0.166667;0.0;0.0;0.0;0.0;0.166667;0.0;0.0;0.0;83.333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;35;Middle-Age;Low Income
1545665.0;Female;14.08.1967;31.12.2008;Divorced;0.0;Employees;15743.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;81.14;0.0;100.0;0.0;0.0;28071.755;1.27;0.333333;1.166667;1.166667;0.0;0.0;0.166667;0.0;1.666667;0.0;28.333333;0.0;377.499999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;F;41;Middle-Age;Medium Income
1547305.0;Male;06.02.1956;31.12.2008;Married;2.0;Employees;33543.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;113.488333;0.0;0.0;0.0;0.0;0.0;25.905;0.0;2.333333;0.333333;0.0;0.0;0.0;2.333333;0.0;0.0;0.0;986.666666;0.0;0.0;0.833333;0.333333;0.5;0.0;18.333333;27.0;0.0;0.0;F;52;Middle-Age;Medium Income
1549502.0;Male;09.10.1969;31.12.2008;Married;2.0;Business-Owners;99748.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;16.323333;0.0;0.0;0.0;0.0;16993.43;11880.91;1.0;1.166667;1.333333;0.0;0.0;0.166667;0.0;0.666667;0.0;51.666666;0.0;208.333333;0.0;4.0;2.333333;0.166667;0.666667;176.666666;37.313333;253.333333;3.0;F;39;Middle-Age;High Income
1547625.0;Female;28.09.1973;31.12.2008;Married;0.0;Employees;44807.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;704.973333;0.0;0.0;0.0;0.0;0.0;0.0;0.166667;5.666667;0.0;0.0;0.0;0.0;5.833333;0.0;0.0;0.0;1541.666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;F;35;Middle-Age;Medium Income
